timestamp,temperature,vibration,pressure,rpm
2025-01-01 00:00:00,89.48790681154591,1.0582463198990528,48.51514126902569,2324.486751071515
2025-01-01 00:01:00,89.60877592743022,1.0694589876200786,39.146597240786264,2133.5846439394018
2025-01-01 00:02:00,63.23844269050346,0.25863944665783556,27.173819449277264,1549.8689912135544
2025-01-01 00:03:00,67.61514928204012,0.48876876573401906,28.356012543776586,1305.750230903823
2025-01-01 00:04:00,58.82923312638332,0.3556553124533758,29.357549067866433,1484.457756747224
2025-01-01 00:05:00,96.40948191314884,0.8228208679664075,47.56221241819558,2162.8462170077723
2025-01-01 00:06:00,89.21155059258133,1.2885124325460247,53.30974458903398,2145.559899787626
2025-01-01 00:07:00,97.19948366104082,0.6699076504272303,39.28239067682186,2232.1359988100403
2025-01-01 00:08:00,57.65262807032524,0.4082691053887073,33.420203539485485,1530.5150835874972
2025-01-01 00:09:00,88.5269126996406,1.2350285722750245,46.547159101326464,1839.3092138515813
2025-01-01 00:10:00,93.91437719842885,0.7247398177739748,42.18835219443838,1921.2338230626315
2025-01-01 00:11:00,57.671351232148716,0.432579664754219,31.339609520822133,1370.1674060331097
2025-01-01 00:12:00,87.99967816475001,0.8925834723949991,49.686625780966786,1635.463454658583
2025-01-01 00:13:00,80.75824532830322,0.9703441357395031,55.35297541816191,2139.0617841155527
2025-01-01 00:14:00,51.375410837434835,0.2416400673653995,31.43700943017828,1478.6073533648835
2025-01-01 00:15:00,57.188562353795135,0.40383788510193164,27.416071260908677,1402.3054260618119
2025-01-01 00:16:00,54.93584439832788,0.14806539245231573,36.53568652197499,1329.9372750348623
2025-01-01 00:17:00,91.52169578389228,0.7186255182762417,51.01262201141766,1864.168791002743
2025-01-01 00:18:00,55.45987962239394,0.2548841141591001,29.55797932013548,1480.5508515135225
2025-01-01 00:19:00,92.6815598071914,1.32846261685959,44.76454844566598,2305.7914357088216
2025-01-01 00:20:00,99.11148927927252,0.8861728669822229,49.335451256870854,2195.7993579806966
2025-01-01 00:21:00,78.9403487317883,0.9000036196649861,50.555622703077916,2383.8501774645715
2025-01-01 00:22:00,60.337641023439616,0.2588573392883997,37.47655199580206,1396.4395943954605
2025-01-01 00:23:00,52.87625906893272,0.4153900734255747,29.17463571523486,1588.1058892057433
2025-01-01 00:24:00,57.27808637737409,0.11302583003045791,29.046717317947813,1504.7298743128729
2025-01-01 00:25:00,60.554612948549334,0.26114792248169905,30.349735536037393,1569.4669124118584
2025-01-01 00:26:00,54.24503211288849,0.31904238899250575,33.21454780674311,1456.3485136734457
2025-01-01 00:27:00,61.87849009172836,0.34492187212850345,25.480397909428802,1607.168037389059
2025-01-01 00:28:00,56.99680655040598,0.24901933068091173,24.103332325570484,1529.5224758345244
2025-01-01 00:29:00,82.97367436031462,0.7681627042371296,41.89124809921847,1814.4826632897095
2025-01-01 00:30:00,56.991466938853016,0.05116726465870103,25.09823112282214,1498.7975971086812
2025-01-01 00:31:00,69.26139092254469,0.23417515876661515,28.725505957423085,1476.04441410629
2025-01-01 00:32:00,59.93251387631033,0.3453508712554467,31.50749908838787,1548.9178350637794
2025-01-01 00:33:00,54.7114453552205,0.20177059657453203,27.32775340934321,1382.022325062549
2025-01-01 00:34:00,64.11272456051594,0.30589842215895974,25.719520269655973,1497.0648297884306
2025-01-01 00:35:00,53.89578175014489,0.3446872500802698,30.208011485146045,1539.5307252649332
2025-01-01 00:36:00,61.04431797502378,0.26574507991422347,32.58763045384551,1503.3023307193034
2025-01-01 00:37:00,50.201649380601125,0.3170463770996571,24.915079684450163,1634.6941244388995
2025-01-01 00:38:00,53.359069755507846,0.20372674347153874,32.460697194917955,1577.4022774071052
2025-01-01 00:39:00,60.984306179345616,0.2793388720303953,32.45191861121498,1499.2519203259253
2025-01-01 00:40:00,63.69233289997705,0.36102161695892226,32.86225530646988,1521.6689097497674
2025-01-01 00:41:00,60.85684140594985,0.3156972960968434,33.65544064461506,1529.5665551482
2025-01-01 00:42:00,59.4217585880588,0.24134687304360644,36.606041773978845,1540.3299604166823
2025-01-01 00:43:00,58.494481522053555,0.3224216404290793,28.931723854142835,1317.4342004335392
2025-01-01 00:44:00,52.60739004816286,0.3714609790636618,30.328714740233575,1469.8473704230653
2025-01-01 00:45:00,56.40077895802646,0.09500587214225217,28.750684700255924,1351.5560931806574
2025-01-01 00:46:00,57.696806145201066,0.41590740649558977,30.00593053426743,1627.8280947459486
2025-01-01 00:47:00,65.28561113109458,0.2663745261318928,34.598620066908936,1493.9150479997072
2025-01-01 00:48:00,88.244424711022,0.9053704023390569,42.108337541959315,1700.6721237474128
2025-01-01 00:49:00,51.18479922318633,0.4197246923645228,27.416850983503274,1589.6797332033236
2025-01-01 00:50:00,61.620419846973974,0.16283263027695338,34.13154280951368,1542.2324797449874
2025-01-01 00:51:00,58.07458859791842,0.22905589975724533,33.06010952070627,1387.1365485620793
2025-01-01 00:52:00,84.0373247906401,0.8037846494407596,40.19747138347931,2083.6104972235134
2025-01-01 00:53:00,63.058381444204336,0.22162464788755715,32.56320600336216,1466.4833026773615
2025-01-01 00:54:00,65.15499761247976,0.47349365758368084,31.0236475274761,1325.5467111393946
2025-01-01 00:55:00,98.04991184291723,1.114726938461352,56.56522578365967,2182.182883442258
2025-01-01 00:56:00,55.80391238388681,0.24444532205131334,30.22352878148032,1481.6459677983535
2025-01-01 00:57:00,58.45393812074393,0.32043890316029766,33.07689634161775,1488.5049068508158
2025-01-01 00:58:00,61.65631715701782,0.1797850473923911,37.92603573147786,1351.7768576322692
2025-01-01 00:59:00,64.8777256356118,0.2604319288243736,31.7942974651424,1615.1665583047475
2025-01-01 01:00:00,78.93123889130922,1.157130413688621,54.718928502227,1959.272816397535
